id,key,value,type
2379212039,covered,no,regular
2379212039,capacity,30,regular
2385073037,power,substation,regular
2385073037,substation,minor_distribution,regular
2388312322,public_transport,stop_position,regular
2388312323,public_transport,stop_position,regular
2388312325,public_transport,stop_position,regular
2388312326,public_transport,stop_position,regular
2388312327,public_transport,stop_position,regular
2388312328,public_transport,stop_position,regular
2388312329,public_transport,stop_position,regular
2388312330,public_transport,stop_position,regular
2388312331,public_transport,stop_position,regular
2388312332,public_transport,stop_position,regular
2388312333,public_transport,stop_position,regular
2388312334,public_transport,stop_position,regular
2388312335,public_transport,stop_position,regular
2388312336,public_transport,stop_position,regular
2388312337,public_transport,stop_position,regular
2388312338,public_transport,stop_position,regular
2388312339,public_transport,stop_position,regular
2388312340,public_transport,stop_position,regular
2388312341,public_transport,stop_position,regular
2388312342,public_transport,stop_position,regular
2388312343,public_transport,stop_position,regular
2388312344,public_transport,stop_position,regular
2388312345,public_transport,stop_position,regular
2388312346,public_transport,stop_position,regular
2388312347,public_transport,stop_position,regular
2388403885,public_transport,stop_position,regular
2388403890,public_transport,stop_position,regular
2388403896,public_transport,stop_position,regular
2388403899,public_transport,stop_position,regular
2388403902,public_transport,stop_position,regular
2388403904,public_transport,stop_position,regular
2388403906,public_transport,stop_position,regular
2388403909,public_transport,stop_position,regular
2388403916,public_transport,stop_position,regular
2388403918,public_transport,stop_position,regular
2388403920,public_transport,stop_position,regular
2388403923,public_transport,stop_position,regular
2388403926,public_transport,stop_position,regular
2388403928,public_transport,stop_position,regular
2388403930,public_transport,stop_position,regular
2388403933,public_transport,stop_position,regular
2388403935,public_transport,stop_position,regular
2388403938,public_transport,stop_position,regular
2388403940,public_transport,stop_position,regular
2388403943,public_transport,stop_position,regular
2388403946,public_transport,stop_position,regular
2388403949,public_transport,stop_position,regular
2388403953,public_transport,stop_position,regular
2388403955,public_transport,stop_position,regular
2388403958,public_transport,stop_position,regular
2388403960,public_transport,stop_position,regular
2388403963,public_transport,stop_position,regular
2388403966,public_transport,stop_position,regular
2388403968,public_transport,stop_position,regular
2388403971,public_transport,stop_position,regular
2388477212,access,no,regular
2388477212,barrier,gate,regular
2388477232,barrier,lift_gate,regular
2388477235,barrier,lift_gate,regular
2388477235,motor_vehicle,no,regular
2388488428,public_transport,stop_position,regular
2388691624,barrier,bollard,regular
2388691625,barrier,bollard,regular
2388691627,barrier,bollard,regular
2388691628,barrier,bollard,regular
2388691632,barrier,bollard,regular
2388691637,barrier,bollard,regular
2388691639,barrier,bollard,regular
2388691643,barrier,bollard,regular
2388691645,barrier,bollard,regular
2388691663,barrier,bollard,regular
2388691665,barrier,bollard,regular
2388691668,barrier,bollard,regular
2388691669,barrier,bollard,regular
2388691671,natural,tree,regular
2388691684,natural,tree,regular
2388691687,barrier,bollard,regular
2388691689,natural,tree,regular
2388691693,barrier,bollard,regular
2388691695,barrier,bollard,regular
2388691696,natural,tree,regular
2388691699,natural,tree,regular
2389497980,foot,private,regular
2389497980,barrier,gate,regular
2389497980,bicycle,private,regular
2389497980,motor_vehicle,private,regular
2389497989,entrance,main,regular
2389497989,wheelchair,yes,regular
2389916712,fee,no,regular
2389916712,amenity,atm,regular
2389916712,opening_hours,24/7,regular
2389916713,amenity,atm,regular
2390568541,foot,yes,regular
2390568541,barrier,bollard,regular
2390568541,bicycle,yes,regular
2390568541,motorcycle,no,regular
2390568542,foot,yes,regular
2390568542,barrier,bollard,regular
2390568542,bicycle,yes,regular
2390568542,motorcycle,no,regular
2390709469,barrier,gate,regular
2390724987,barrier,gate,regular
2390724990,barrier,cycle_barrier,regular
2390724991,barrier,cycle_barrier,regular
2390725026,barrier,kissing_gate,regular
2390725027,barrier,cycle_barrier,regular
2390725082,barrier,cycle_barrier,regular
2390725085,barrier,gate,regular
2390725086,barrier,cycle_barrier,regular
2390725088,barrier,cycle_barrier,regular
2390725090,barrier,cycle_barrier,regular
2392965760,public_transport,stop_position,regular
2392965761,public_transport,platform,regular
2392965763,public_transport,stop_position,regular
2392965765,highway,bus_stop,regular
2392965768,public_transport,stop_position,regular
2392965770,public_transport,stop_position,regular
2392965773,highway,bus_stop,regular
2392965775,public_transport,stop_position,regular
2392965778,public_transport,stop_position,regular
2392965780,highway,bus_stop,regular
2392965783,public_transport,stop_position,regular
2392965784,public_transport,stop_position,regular
2392965785,highway,bus_stop,regular
2392965786,public_transport,stop_position,regular
2392965787,public_transport,platform,regular
2392965788,public_transport,platform,regular
2392965789,public_transport,stop_position,regular
2392965790,public_transport,stop_position,regular
2392965791,public_transport,platform,regular
2392965792,public_transport,stop_position,regular
2392965793,public_transport,stop_position,regular
2392965794,public_transport,platform,regular
2392965795,public_transport,stop_position,regular
2392965796,public_transport,stop_position,regular
2392965797,public_transport,stop_position,regular
2392965798,public_transport,stop_position,regular
2392965799,public_transport,stop_position,regular
2392965800,public_transport,stop_position,regular
2392965801,public_transport,stop_position,regular
2392965802,public_transport,stop_position,regular
2392965803,public_transport,stop_position,regular
2392965804,public_transport,stop_position,regular
2392965805,public_transport,platform,regular
2392965806,public_transport,stop_position,regular
2392965807,public_transport,stop_position,regular
2393207960,public_transport,stop_position,regular
2393207964,public_transport,stop_position,regular
2396450604,public_transport,stop_position,regular
2396450607,public_transport,platform,regular
2397275715,entrance,yes,regular
2397275717,entrance,yes,regular
2397275719,highway,crossing,regular
2397275719,crossing,uncontrolled,regular
2397275729,entrance,yes,regular
2397275731,entrance,yes,regular
2397275733,entrance,yes,regular
2397275735,entrance,yes,regular
2397275738,foot,yes,regular
2397275738,bicycle,no,regular
2397275738,highway,crossing,regular
2397275738,crossing,traffic_signals,regular
2397275738,crossing_ref,toucan,regular
2397286795,amenity,bicycle_parking,regular
2397286795,covered,yes,regular
2397286795,capacity,12,regular
2397286797,amenity,bicycle_parking,regular
2397286797,covered,yes,regular
2397286797,capacity,12,regular
2397286799,entrance,main,regular
2397873897,public_transport,stop_position,regular
2397873901,public_transport,stop_position,regular
2397873903,public_transport,stop_position,regular
2397873906,public_transport,stop_position,regular
2397873908,public_transport,stop_position,regular
2397873911,public_transport,stop_position,regular
2397873913,public_transport,stop_position,regular
2397873914,public_transport,stop_position,regular
2397873916,public_transport,stop_position,regular
2398171233,foot,yes,regular
2398171233,barrier,bollard,regular
2398171233,motor_vehicle,no,regular
2398644005,public_transport,stop_position,regular
2398644006,public_transport,stop_position,regular
2398644007,public_transport,stop_position,regular
2398644008,public_transport,stop_position,regular
2398644009,public_transport,stop_position,regular
2398644010,public_transport,stop_position,regular
2398644011,public_transport,stop_position,regular
2398644013,public_transport,stop_position,regular
2398769385,access,private,regular
2398769385,barrier,gate,regular
2399157097,public_transport,stop_position,regular
2399157098,public_transport,stop_position,regular
2399157100,public_transport,stop_position,regular
2399157101,public_transport,stop_position,regular
2399157102,public_transport,stop_position,regular
2399157103,public_transport,stop_position,regular
2399157104,public_transport,stop_position,regular
2399157106,public_transport,stop_position,regular
2399157111,public_transport,stop_position,regular
2399157113,public_transport,stop_position,regular
2399157117,public_transport,stop_position,regular
2399157121,public_transport,stop_position,regular
2399157122,public_transport,stop_position,regular
2399157125,public_transport,stop_position,regular
2399157126,public_transport,stop_position,regular
2399157127,public_transport,stop_position,regular
2399157128,public_transport,stop_position,regular
2399157129,public_transport,stop_position,regular
2399157130,public_transport,stop_position,regular
2399157131,public_transport,stop_position,regular
2399157132,public_transport,stop_position,regular
2399157133,public_transport,stop_position,regular
2399157134,public_transport,stop_position,regular
2399157135,public_transport,stop_position,regular
2399157136,public_transport,stop_position,regular
2399176323,entrance,emergency,regular
2400215813,ref,SO19 427,regular
2400215813,amenity,post_box,regular
2400215813,operator,Royal Mail,regular
2400215813,royal_cypher,EIIR,regular
2400215813,type,pillar,post_box
2400215813,collection_plate,CP1,regular
2400215813,collection_times,Mo-Fr 16:15; Sa 12:15,regular
2400215817,tourism,picnic_site,regular
2400215823,ref,SO19 206,regular
2400215823,amenity,post_box,regular
2400215823,operator,Royal Mail,regular
2400215823,royal_cypher,GR,regular
2400215823,type,pillar,post_box
2400215823,collection_plate,CP1,regular
2400215823,collection_times,Mo-Fr 18:30; Sa 12:15,regular
2400215826,name,Bitterne Pharmacy,regular
2400215826,phone,+442380434849,regular
2400215826,amenity,pharmacy,regular
2400215826,city,Southampton,addr
2400215826,dispensing,yes,regular
2400215826,street,West End Road,addr
2400215826,opening_hours,Mo-Sa 07:00-22:30; Su 10:00-17:00,regular
2400215826,housenumber,62a,addr
2400215830,amenity,telephone,regular
2400215833,amenity,bicycle_parking,regular
2400215833,capacity,4,regular
2400215833,bicycle_parking,stands,regular
2400215837,amenity,telephone,regular
2400215839,tourism,information,regular
2400215839,information,board,regular
2400215843,tourism,information,regular
2400215843,information,board,regular
2400215852,tourism,information,regular
2400215852,information,board,regular
2400215857,tourism,information,regular
2400215857,information,board,regular
2400215860,tourism,information,regular
2400215860,information,board,regular
2400215864,ref,SO19 337D,regular
2400215864,amenity,post_box,regular
2400215864,operator,Royal Mail,regular
2400215864,royal_cypher,GR,regular
2400215864,type,pillar,post_box
2400215864,collection_plate,CP1D,regular
2400215864,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2400215871,amenity,bicycle_parking,regular
2400215871,capacity,10,regular
2400215871,bicycle_parking,stands,regular
2400215877,amenity,telephone,regular
2400215882,tourism,picnic_site,regular
2400215885,name,Woolston Convenience Store,regular
2400215885,shop,convenience,regular
2400215885,operator,Premier,regular
2406743138,public_transport,stop_position,regular
2406743139,public_transport,stop_position,regular
2406743140,public_transport,stop_position,regular
2415821451,amenity,bicycle_parking,regular
2415821451,capacity,8,regular
2415821451,bicycle_parking,stands,regular
2415821452,amenity,bicycle_parking,regular
2415821452,capacity,4,regular
2415821452,bicycle_parking,stands,regular
2415821470,tourism,picnic_site,regular
2415821472,ref,SO14 64,regular
2415821472,amenity,post_box,regular
2415821472,operator,Royal Mail,regular
2415821472,royal_cypher,GR,regular
2415821472,type,pillar,post_box
2415821472,collection_plate,CP1,regular
2415821472,collection_times,Mo-Fr 16:45; Sa 11:15,regular
2415821508,name,Deacon Road Convenience Store,regular
2415821508,shop,convenience,regular
2415821508,operator,Premier,regular
2415821557,ref,SO19 51D,regular
2415821557,amenity,post_box,regular
2415821557,operator,Royal Mail,regular
2415821557,royal_cypher,EIIR,regular
2415821557,type,wall,post_box
2415821557,collection_plate,CP1D,regular
2415821557,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415821561,amenity,telephone,regular
2415821572,amenity,bicycle_parking,regular
2415821572,covered,no,regular
2415821572,capacity,46,regular
2415821572,bicycle_parking,stands,regular
2415821582,amenity,bicycle_parking,regular
2415821582,capacity,4,regular
2415821582,bicycle_parking,stands,regular
2415821669,ref,SO19 224,regular
2415821669,amenity,post_box,regular
2415821669,operator,Royal Mail,regular
2415821669,royal_cypher,EIIR,regular
2415821669,type,lamp,post_box
2415821669,collection_plate,CP7,regular
2415821669,collection_times,Mo-Fr 16:45; Sa 11:00,regular
2415821694,amenity,telephone,regular
2415821697,amenity,bicycle_parking,regular
2415821697,capacity,14,regular
2415821697,bicycle_parking,stands,regular
2415821704,ref,SO19 402D,regular
2415821704,amenity,post_box,regular
2415821704,operator,Royal Mail,regular
2415821704,royal_cypher,GR,regular
2415821704,type,wall,post_box
2415821704,collection_plate,CP1D,regular
2415821704,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415821730,name,Jithus Convenience Store,regular
2415821730,shop,convenience,regular
2415821741,name,Dallas Stores,regular
2415821741,shop,convenience,regular
2415821746,amenity,telephone,regular
2415946871,tourism,picnic_site,regular
2415946874,amenity,telephone,regular
2415946881,tourism,information,regular
2415946881,information,board,regular
2415946883,amenity,telephone,regular
2415946897,ref,SO15 716D,regular
2415946897,amenity,post_box,regular
2415946897,operator,Royal Mail,regular
2415946897,royal_cypher,EIIR,regular
2415946897,type,lamp,post_box
2415946897,collection_plate,CP7D,regular
2415946897,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415946912,amenity,telephone,regular
2415946912,operator,BT,regular
2415946913,name,Three Diamonds,regular
2415946913,shop,convenience,regular
2415946913,operator,Premier,regular
2415946916,tourism,information,regular
2415946916,information,board,regular
2415946920,ref,SO18 473D,regular
2415946920,amenity,post_box,regular
2415946920,operator,Royal Mail,regular
2415946920,royal_cypher,GR,regular
2415946920,type,pillar,post_box
2415946920,collection_plate,CP1D,regular
2415946920,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415946924,ref,SO16 320D,regular
2415946924,amenity,post_box,regular
2415946924,operator,Royal Mail,regular
2415946924,royal_cypher,EIIR,regular
2415946924,type,lamp,post_box
2415946924,collection_plate,CP7D,regular
2415946924,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415946925,ref,SO18 411D,regular
2415946925,amenity,post_box,regular
2415946925,operator,Royal Mail,regular
2415946925,royal_cypher,EIIR,regular
2415946925,type,lamp,post_box
2415946925,collection_plate,CP7D,regular
2415946925,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2415946931,name,Arrow News,regular
2415946931,shop,convenience,regular
2415946934,tourism,information,regular
2415946934,information,board,regular
2415946936,ref,SO16 697,regular
2415946936,amenity,post_box,regular
2415946936,operator,Royal Mail,regular
2415946936,royal_cypher,EIIR,regular
2415946936,type,pillar,post_box
2415946936,collection_plate,CP1,regular
2415946936,collection_times,Mo-Fr 16:00; Sa 10:45,regular
2415946942,amenity,telephone,regular
2415946960,amenity,bicycle_parking,regular
2415946960,capacity,20,regular
2415946960,bicycle_parking,stands,regular
2418864051,entrance,yes,regular
2423421374,tourism,information,regular
2423421374,information,board,regular
2423421409,amenity,recycling,regular
2423421447,tourism,information,regular
2423421447,information,board,regular
2423421465,tourism,information,regular
2423421465,information,board,regular
2423421522,tourism,information,regular
2423421522,information,board,regular
2423421599,ref,SO16 407D,regular
2423421599,source,survey,regular
2423421599,amenity,post_box,regular
2423421599,operator,Royal Mail,regular
2423421599,royal_cypher,GR,regular
2423421599,type,pillar,post_box
2423421599,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2423430956,historic,memorial,regular
2423430956,description,Queen Victoria Diamond Jubillee commemorative fountain,regular
2424833450,ref,SO16 643D,regular
2424833450,amenity,post_box,regular
2424833450,operator,Royal Mail,regular
2424833450,royal_cypher,EIIR,regular
2424833450,type,lamp,post_box
2424833450,collection_plate,CP1D,regular
2424833450,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2429044127,traffic_calming,choker,regular
2429044328,traffic_calming,choker,regular
2429044407,traffic_calming,choker,regular
2430595421,amenity,recycling,regular
2430595421,glass_bottles,yes,recycling
2437278597,entrance,yes,regular
2437278597,city,Southampton,addr
2437278597,street,Challis Court,addr
2437278597,country,GB,addr
2437278597,postcode,SO14 3DQ,addr
2437278597,housenumber,16-49,addr
2437915923,foot,no,regular
2437915923,barrier,gate,regular
2437915923,bicycle,no,regular
2437915944,foot,no,regular
2437915944,barrier,gate,regular
2437915944,bicycle,no,regular
2441311718,name,Civil Engineering Laboratory Block,regular
2441311718,entrance,main,regular
2441311733,natural,tree,regular
2441311740,natural,tree,regular
2441311744,natural,tree,regular
2441311748,natural,tree,regular
2441311750,natural,tree,regular
2441311751,natural,tree,regular
2441311754,amenity,bench,regular
2441311756,natural,tree,regular
2441311795,highway,crossing,regular
2441425347,amenity,bench,regular
2441425348,amenity,bench,regular
2441425355,amenity,bench,regular
2441425383,natural,tree,regular
2442020473,railway,level_crossing,regular
2445069518,foot,yes,regular
2445069518,barrier,block,regular
2445069518,bicycle,yes,regular
2445985815,railway,level_crossing,regular
2449853744,tourism,picnic_site,regular
2449939410,ref,SO19 171,regular
2449939410,amenity,post_box,regular
2449939410,operator,Royal Mail,regular
2449939410,royal_cypher,GR,regular
2449939410,type,pillar,post_box
2449939410,collection_plate,CP1,regular
2449939410,collection_times,Mo-Fr 16:15; Sa 13:00,regular
2449939411,ref,SO19 207D,regular
2449939411,amenity,post_box,regular
2449939411,operator,Royal Mail,regular
2449939411,royal_cypher,EIIR,regular
2449939411,type,lamp,post_box
2449939411,collection_plate,CP7D,regular
2449939411,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2449939412,name,Bridge News,regular
2449939412,shop,convenience,regular
2449939413,amenity,bicycle_parking,regular
2449939413,capacity,6,regular
2449939413,bicycle_parking,stands,regular
2449939414,amenity,bicycle_parking,regular
2449939414,capacity,6,regular
2449939414,bicycle_parking,stands,regular
2449939415,amenity,bicycle_parking,regular
2449939415,capacity,6,regular
2449939415,bicycle_parking,stands,regular
2449939416,amenity,bicycle_parking,regular
2449939416,capacity,6,regular
2449939416,bicycle_parking,stands,regular
2449939417,tourism,information,regular
2449939417,information,board,regular
2449939418,tourism,picnic_site,regular
2449939419,tourism,picnic_site,regular
2449939420,tourism,information,regular
2449939420,information,board,regular
2449939421,ref,SO31 576,regular
2449939421,amenity,post_box,regular
2449939421,operator,Royal Mail,regular
2449939421,royal_cypher,GVIR,regular
2449939421,type,pillar,post_box
2449939421,collection_plate,CP1,regular
2449939421,collection_times,Mo-Fr 16:30; Sa 08:30,regular
2449939423,name,Richard and Lisa's Family Store,regular
2449939423,shop,convenience,regular
2450390230,ref,SO31 704D,regular
2450390230,amenity,post_box,regular
2450390230,operator,Royal Mail,regular
2450390230,royal_cypher,EIIR,regular
2450390230,type,lamp,post_box
2450390230,collection_plate,CP7D,regular
2450390230,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2450390296,amenity,recycling,regular
2450390297,amenity,telephone,regular
2450390298,tourism,information,regular
2450390298,information,board,regular
2450390329,name,Kimberley B&B,regular
2450390329,tourism,guest_house,regular
2450390330,name,McColl's,regular
2450390330,shop,convenience,regular
2450390331,amenity,telephone,regular
2450390332,name,day lewis Pharmacy,regular
2450390332,amenity,pharmacy,regular
2450390346,name,Newsplus,regular
2450390346,shop,convenience,regular
2450390347,ref,SO19 632,regular
2450390347,amenity,post_box,regular
2450390347,operator,Royal Mail,regular
2450390347,royal_cypher,EIIR,regular
2450390347,type,lamp,post_box
2450390347,collection_plate,CP7,regular
2450390347,collection_times,Mo-Fr 16:15; Sa 11:30,regular
2450390348,amenity,telephone,regular
2450390357,ref,SO19 418D,regular
2450390357,amenity,post_box,regular
2450390357,operator,Royal Mail,regular
2450390357,royal_cypher,GR,regular
2450390357,type,wall,post_box
2450390357,collection_plate,CP1D,regular
2450390357,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2450404459,amenity,post_box,regular
2450404460,ref,SO18 12D,regular
2450404460,amenity,post_box,regular
2450404460,operator,Royal Mail,regular
2450404460,royal_cypher,EIIR,regular
2450404460,type,pillar,post_box
2450404460,collection_plate,CP1D,regular
2450404460,collection_times,Mo-Fr 09:00; Sa 07:00,regular
2450404461,amenity,telephone,regular
2450404479,amenity,telephone,regular
2450404479,operator,BT,regular
2450404480,ref,SO18 385,regular
2450404480,amenity,post_box,regular
2450404480,operator,Royal Mail,regular
2450404480,royal_cypher,GVIR,regular
2450404480,type,pillar,post_box
2450404480,collection_plate,CP1,regular
2450404480,collection_times,Mo-Fr 17:30; Sa 11:30,regular
2450404483,tourism,information,regular
2450404483,information,board,regular
2450404484,amenity,bicycle_parking,regular
2450404484,capacity,6,regular
2450404484,bicycle_parking,stands,regular
2453458542,source,Survey;Bing,regular
2453458551,source,Survey;Bing,regular
2453458551,historic,memorial,regular
2453458555,source,Survey;Bing,regular
2453458555,highway,bus_stop,regular
2454312799,name,Kaytronics,regular
2454312799,shop,electronics,regular
2454312801,name,Texas Grill,regular
2454312801,amenity,fast_food,regular
2454312801,cuisine,italian,regular
2454312801,operator,Pizza Pan,regular
2454312804,foot,no,regular
2454312804,barrier,lift_gate,regular
2454312804,bicycle,no,regular
2454312816,foot,no,regular
2454312816,barrier,lift_gate,regular
2454312816,bicycle,no,regular
2454839481,highway,traffic_signals,regular
2454839481,crossing,traffic_signals,regular
2454839481,crossing_ref,toucan,regular
2459443284,note,There used to be a kiosk but this has been removed.,regular
2459443284,amenity,telephone,regular
2459842217,city,Southampton,addr
2459842217,street,Empress Road,addr
2459842217,country,GB,addr
2459842217,postcode,SO14 0JU,addr
2459842217,housenumber,40,addr
2460319421,power,pole,regular
2460340314,power,pole,regular
2460340317,power,pole,regular
2463795860,entrance,yes,regular
2463795860,city,Southampton,addr
2463795860,street,Orchard Lane,addr
2463795860,country,GB,addr
2463795860,postcode,SO14 3DB,addr
2463795860,housenumber,1,addr
2463795861,entrance,yes,regular
2463795861,city,Southampton,addr
2463795861,street,Lime Street,addr
2463795861,country,GB,addr
2463795861,postcode,SO14 3DB,addr
2463795861,housenumber,10,addr
2463795862,entrance,yes,regular
2463795862,city,Southampton,addr
2463795862,street,King Street,addr
2463795862,country,GB,addr
2463795862,postcode,SO14 3DB,addr
2463795862,housenumber,11,addr
2463795863,entrance,yes,regular
2463795863,city,Southampton,addr
2463795863,street,King Street,addr
2463795863,country,GB,addr
2463795863,postcode,SO14 3DB,addr
2463795863,housenumber,12,addr
2463795864,entrance,yes,regular
2463795864,city,Southampton,addr
2463795864,street,Lime Street,addr
2463795864,country,GB,addr
2463795864,postcode,SO14 3DB,addr
2463795864,housenumber,13-23,addr
2463795865,entrance,yes,regular
2463795865,city,Southampton,addr
2463795865,street,Lime Street,addr
2463795865,country,GB,addr
2463795865,postcode,SO14 3DB,addr
2463795865,housenumber,16-24,addr
2463795866,entrance,yes,regular
2463795866,city,Southampton,addr
2463795866,street,Orchard Lane,addr
2463795866,country,GB,addr
2463795866,postcode,SO14 3DB,addr
2463795866,housenumber,2,addr
2463795867,entrance,yes,regular
2463795867,city,Southampton,addr
2463795867,street,Lime Street,addr
2463795867,country,GB,addr
2463795867,postcode,SO14 3DB,addr
2463795867,housenumber,3,addr
2463795868,entrance,yes,regular
2463795868,city,Southampton,addr
2463795868,street,Lime Street,addr
2463795868,country,GB,addr
2463795868,postcode,SO14 3DB,addr
2463795868,housenumber,4,addr
2463795869,entrance,yes,regular
2463795869,city,Southampton,addr
2463795869,street,Lime Street,addr
2463795869,country,GB,addr
2463795869,postcode,SO14 3DB,addr
2463795869,housenumber,5,addr
2463795870,entrance,yes,regular
2463795870,city,Southampton,addr
2463795870,street,Lime Street,addr
2463795870,country,GB,addr
2463795870,postcode,SO14 3DB,addr
2463795870,housenumber,6,addr
2463795871,entrance,yes,regular
2463795871,city,Southampton,addr
2463795871,street,Lime Street,addr
2463795871,country,GB,addr
2463795871,postcode,SO14 3DB,addr
2463795871,housenumber,7,addr
2463795872,entrance,yes,regular
2463795872,city,Southampton,addr
2463795872,street,Lime Street,addr
2463795872,country,GB,addr
2463795872,postcode,SO14 3DB,addr
2463795872,housenumber,8,addr
2463795873,entrance,yes,regular
2463795873,city,Southampton,addr
2463795873,street,Lime Street,addr
2463795873,country,GB,addr
2463795873,postcode,SO14 3DB,addr
2463795873,housenumber,9,addr
2463892226,entrance,yes,regular
2463892226,city,Southampton,addr
2463892226,street,Cleasby Close,addr
2463892226,country,GB,addr
2463892226,postcode,SO16 4QH,addr
2463892226,housenumber,1a,addr
2463892227,entrance,yes,regular
2463892227,city,Southampton,addr
2463892227,street,Cleasby Close,addr
2463892227,country,GB,addr
2463892227,postcode,SO16 4QH,addr
2463892227,housenumber,1,addr
2463892228,entrance,yes,regular
2463892228,city,Southampton,addr
2463892228,street,Cleasby Close,addr
2463892228,country,GB,addr
2463892228,postcode,SO16 4QH,addr
2463892228,housenumber,6a,addr
2463892229,entrance,yes,regular
2463892229,city,Southampton,addr
2463892229,street,Cleasby Close,addr
2463892229,country,GB,addr
2463892229,postcode,SO16 4QH,addr
2463892229,housenumber,6,addr
2463895921,entrance,yes,regular
2463895921,city,Southampton,addr
2463895921,street,Challis Court,addr
2463895921,country,GB,addr
2463895921,postcode,SO14 3DQ,addr
2463895921,housenumber,10,addr
2463895922,entrance,yes,regular
2463895922,city,Southampton,addr
2463895922,street,Challis Court,addr
2463895922,country,GB,addr
2463895922,postcode,SO14 3DQ,addr
2463895922,housenumber,11,addr
2463895923,entrance,yes,regular
2463895923,city,Southampton,addr
2463895923,street,Challis Court,addr
2463895923,country,GB,addr
2463895923,postcode,SO14 3DQ,addr
2463895923,housenumber,12,addr
2463895924,entrance,yes,regular
2463895924,city,Southampton,addr
2463895924,street,Challis Court,addr
2463895924,country,GB,addr
2463895924,postcode,SO14 3DQ,addr
2463895924,housenumber,13,addr
2463895925,entrance,yes,regular
2463895925,city,Southampton,addr
2463895925,street,Challis Court,addr
2463895925,country,GB,addr
2463895925,postcode,SO14 3DQ,addr
2463895925,housenumber,14,addr
2463895926,entrance,yes,regular
2463895926,city,Southampton,addr
2463895926,street,Challis Court,addr
2463895926,country,GB,addr
2463895926,postcode,SO14 3DQ,addr
2463895926,housenumber,15,addr
2463895927,entrance,yes,regular
2463895927,city,Southampton,addr
2463895927,street,Challis Court,addr
2463895927,country,GB,addr
2463895927,postcode,SO14 3DQ,addr
2463895927,housenumber,16-49,addr
2463895928,entrance,yes,regular
2463895928,city,Southampton,addr
2463895928,street,Challis Court,addr
2463895928,country,GB,addr
2463895928,postcode,SO14 3DQ,addr
2463895928,housenumber,7,addr
2463895929,entrance,yes,regular
2463895929,city,Southampton,addr
2463895929,street,Challis Court,addr
2463895929,country,GB,addr
2463895929,postcode,SO14 3DQ,addr
2463895929,housenumber,8,addr
2463895930,entrance,yes,regular
2463895930,city,Southampton,addr
2463895930,street,Challis Court,addr
2463895930,country,GB,addr
2463895930,postcode,SO14 3DQ,addr
2463895930,housenumber,9,addr
2463905128,entrance,yes,regular
2465180017,entrance,yes,regular
2467156310,highway,crossing,regular
2467156312,highway,crossing,regular
2467156312,crossing,traffic_signals,regular
2467156312,sloped_curb,yes,regular
2467156312,crossing_ref,toucan,regular
2467156312,tactile_paving,yes,regular
2467156315,highway,crossing,regular
2467156315,crossing,traffic_signals,regular
2467156315,sloped_curb,yes,regular
2467156315,crossing_ref,toucan,regular
2467156315,tactile_paving,yes,regular
2467156329,highway,crossing,regular
2467156329,crossing,traffic_signals,regular
2467156329,sloped_curb,yes,regular
2467156329,crossing_ref,toucan,regular
2467156329,tactile_paving,yes,regular
2467156333,highway,crossing,regular
2467156333,crossing,traffic_signals,regular
2467156333,sloped_curb,yes,regular
2467156333,crossing_ref,toucan,regular
2467156333,tactile_paving,yes,regular
2467156346,highway,crossing,regular
2467156346,crossing,traffic_signals,regular
2467156346,sloped_curb,yes,regular
2467156346,crossing_ref,toucan,regular
2467156346,tactile_paving,yes,regular
2467156349,highway,crossing,regular
2467156349,crossing,traffic_signals,regular
2467156349,sloped_curb,yes,regular
2467156349,crossing_ref,toucan,regular
2467156349,tactile_paving,yes,regular
2467156359,highway,crossing,regular
2467156382,highway,speed_camera,regular
2467785417,entrance,yes,regular
2467785506,entrance,yes,regular
2467786957,entrance,yes,regular
2467786958,entrance,yes,regular
2467786959,entrance,yes,regular
2467787147,entrance,yes,regular
2467787451,entrance,yes,regular
2467787520,entrance,yes,regular
2467789559,entrance,yes,regular
2468610472,name,Franklin Allan,regular
2468610472,note,Estate Agent,regular
2468610472,entrance,yes,regular
2468610472,city,Southampton,addr
2468610472,street,London Road,addr
2468610472,country,GB,addr
2468610472,postcode,SO15 2AG,addr
2468610472,housenumber,36a,addr
2468612137,name,PH Media,regular
2468612137,entrance,yes,regular
2468612137,city,Southampton,addr
2468612137,street,London Road,addr
2468612137,country,GB,addr
2468612137,postcode,SO15 2AG,addr
2468612137,housenumber,40,addr
2468718677,entrance,yes,regular
2468718677,city,Southampton,addr
2468718677,street,Whernside Close,addr
2468718677,country,GB,addr
2468718677,postcode,SO16 4QX,addr
2468718677,housenumber,1a,addr
2468718678,entrance,yes,regular
2468718678,city,Southampton,addr
2468718678,street,Whernside Close,addr
2468718678,country,GB,addr
